0.39583333333333326, 24.26913713282248
0.39583333333333326, 22.80361989144317
1.1979166666666667, 23.109185424648786
1.1979166666666667, 22.290219907407412
1.5937499999999998, 21.861081178160923
1.5937499999999998, 21.128322557471265
1.5937499999999998, 20.826598419540232
1.5937499999999998, 20.65418462643678
2.395833333333334, 20.744232918263094
3, 18.419540229885058
3.802083333333334, 15.664760935504471
4.40625, 14.245240660919542
5.197916666666667, 11.447308030012774
5.604166666666666, 9.81132263729247
6.395833333333333, 8.177183109833972
7.208333333333333, 7.965557151979567
7.208333333333333, 7.663833014048532
