x,y
0.13157494180008453,7.025704063753198e+18
0.1695713052043341,2.2671005756827365e+19
0.2082875537196823,3.648032157149633e+19
0.3016686809929646,5.059919347634128e+19
0.42210010709870793,5.63663059491192e+19
0.5424339374179241,5.919090545810159e+19
0.662707435796378,6.0196496953101115e+19
0.7720929904992913,6.249789432285534e+19
1.0236858586590292,6.797479241587821e+19
1.1439469357555616,6.860588226094015e+19
1.264259472448626,7.0788478941457965e+19
1.384564911266307,7.275707467915431e+19
1.5048561543332202,7.429766853120762e+19
1.625143848462442,7.573126191185017e+19
1.7454208957785875,7.684385387826047e+19
1.865719236720885,7.859844867313538e+19
1.9860069308501065,8.003204205377792e+19
2.106255586664717,8.028863024890218e+19
2.226525536105479,8.1187221272491e+19
2.346781289795474,8.165781041043674e+19
2.467047690298543,8.244940096261479e+19
2.587314090801614,8.324099151479287e+19
2.7075627466162246,8.349757970991715e+19
2.827814951368527,8.38611683764522e+19
2.9480778029339048,8.454575845721947e+19
3.0682246042367582,8.173143312285511e+19
3.1885538209369746,8.441693201900357e+19
3.308830868253121,8.552952398541385e+19
3.4290688772546565,8.54651107663059e+19
3.5110493379375196,8.542119266236868e+19
3.78978290425926,8.527187110898198e+19
3.9100209132607957,8.520745788987402e+19
4.0302589222623295,8.514304467076606e+19
4.150496931263865,8.507863145165814e+19
4.2707349402654,8.501421823255015e+19
4.390941008827707,8.39868007707454e+19
4.478379735680712,8.372595385039082e+19
