x,y
65.13759771856269,0.18683605276150797
99.9237412458483,0.2513684307706059
144.8373665311866,0.31617507738260947
197.83065711764368,0.3771763774850995
258.90276502744035,0.4342194237248403
328.0749451284533,0.4911368938773827
401.29145271649185,0.5469621996867646
482.59157175061137,0.5996937278461356
571.9961817312224,0.653096469869513
661.3741280254982,0.7016912159729631
750.7177924373431,0.7441042530365062
840.0589174504896,0.7860593857267227
929.3721090779517,0.8229775703103487
1018.672603711921,0.8576062330273423
1107.965480149795,0.8908611826243567
1197.2456595941758,0.9218266103547392
1286.5182208424608,0.9514183249651422
1375.785703293349,0.9800942308288924
1465.036679652696,1.0057937582660204
1553.6236103062522,1.0334801135021545
1680.7620605386282,1.074306159556444
1773.3514241430219,1.0933459276839974
1862.5846247114791,1.1158401245078406
1951.8140161818885,1.137647464771694
2041.0345197568531,1.157852139728905
2130.256293031166,1.1782857668727795
2219.474257207432,1.1980325374566638
2308.693491083047,1.2180082602272118
2397.9000279651696,1.2356944611311276
2487.117992141436,1.2554412317150119
2576.3181805268114,1.2719826716856117
2665.522178010235,1.289210968216201
2754.7236360949596,1.3059813603734638
2843.922554780986,1.3222938481574005
2933.115124970266,1.3374615750080205
3022.308964858896,1.352858254045304
3111.5040744468743,1.3684838852692507
3200.6915658387575,1.382735803373218
3289.8803269299897,1.3972166736638487
3379.0728971192693,1.412384400514469
3464.195573014349,1.4240340850384674
