x,y
0.12593235509506695,2.597474709902269e+18
0.21889663402858806,3.436651300153629e+18
0.3180585315576777,4.283472819989382e+18
0.43581328487347126,5.442319535040848e+18
0.5721608939759691,6.462716053236595e+18
0.7085085030784672,7.114720755314927e+18
0.8448561121809652,7.578176876925867e+18
0.9812037212834632,7.931987460130613e+18
1.1175513303859612,8.174345536089586e+18
1.2538989394884594,8.367051739356364e+18
1.3902465485909574,8.473324333685621e+18
1.5372186467144289,8.749194909193545e+18
1.6629417667959534,8.800309724311918e+18
1.7992893758984516,8.851723163972586e+18
1.9356369850009494,8.938080583290211e+18
2.071984594103448,9.00777272756479e+18
2.208332203205946,9.13104409520494e+18
2.344679812308444,9.202240817647815e+18
2.481027421410942,9.256002431482083e+18
2.61737503051344,9.400907263884464e+18
2.7537226396159378,9.44665358934933e+18
2.8900702487184358,9.52955867756098e+18
3.0264178578209338,9.622529060771813e+18
3.1627654669234317,9.688147480563636e+18
3.2991130760259297,9.754213368686086e+18
3.4354606851284277,9.839817642423685e+18
3.5718082942309257,9.916540825257073e+18
3.708155903333424,9.993862235313484e+18
3.8445035124359217,1.0052248684098673e+19
3.9808511215384197,1.0160177875197604e+19
4.117198730640918,1.023939897594013e+19
4.253546339743416,1.0299219907009853e+19
4.3898939488459146,1.0450305712955142e+19
4.476660609183867,1.0453688229442273e+19
