x,y
0.15788941266918904,1.0638919149629828e+16
0.19487324741538037,1.305978900573236e+16
0.22569310970387313,1.5582535747075298e+16
0.25651297199236595,1.8684677784314856e+16
0.29525794172647113,2.257102898291503e+16
0.33664461394244727,2.7265728380676776e+16
0.3982843385194327,3.2532622615530204e+16
0.490743925384911,3.8641531387325704e+16
0.6140233745388822,4.370811134321977e+16
0.7496307686082506,4.703835403933637e+16
0.8852381626776188,4.8978590931846136e+16
1.0254685360902611,5.0951640757641416e+16
1.1441250059009584,5.1632628090683544e+16
1.292060344885724,5.328162659063138e+16
1.4276677389550922,5.364177863617534e+16
1.5632751330244608,5.429619809360919e+16
1.6988825270938288,5.4921590060695384e+16
1.834489921163197,5.555418538872081e+16
1.970097315232565,5.615622375315145e+16
2.105704709301934,5.680303978208533e+16
2.241312103371302,5.737994397829526e+16
2.3769194974406704,5.7612342904394904e+16
2.512526891510039,5.831520248779359e+16
2.648134285579407,5.870937850692403e+16
2.783741679648775,5.906641446954276e+16
2.919349073718143,5.9305643899541336e+16
3.0549564677875116,5.994833666166102e+16
3.1905638618568797,6.019113803258826e+16
3.326171255926248,6.051640359722872e+16
3.4617786499956162,6.100760058933829e+16
3.5973860440649847,6.137861298901655e+16
3.732993438134353,6.150278450847451e+16
3.8686008322037213,6.18351380506069e+16
4.004208226273089,6.2211183047147896e+16
4.139815620342458,6.229505867820536e+16
4.275423014411826,6.263169357326761e+16
4.411030408481194,6.2758400127530104e+16
4.491162050431275,6.2758400127530104e+16
