x,y
0.10917030567685648,2.1063445423241244e+18
0.14847161572052436,2.7000546158529864e+18
0.17467248908296962,3.383855153428247e+18
0.20030377824188383,4.128154703658386e+18
0.23748948981529228,5.449369156630176e+18
0.27467520138870083,7.016399212275482e+18
0.3056768558951971,8.733261623828437e+18
0.344978165938865,1.1194884258038442e+19
0.38427947598253287,1.4030037231905778e+19
0.43581328487347115,1.7553809128329138e+19
0.50398708942472,2.2513281495971885e+19
0.5845561311671054,2.8541092562559492e+19
0.6713227915050586,3.610010878739387e+19
0.7704846890341477,4.55837681486416e+19
0.8944370609455098,5.770626084140558e+19
1.030784670048008,7.165551302487274e+19
1.167132279150506,8.625487852527819e+19
1.303479888253004,1.0212916313081835e+20
1.4398274973555016,1.1756774662608015e+20
1.5761751064579999,1.3403251678787948e+20
1.7056364726765332,1.4844874183050078e+20
1.8488703246629958,1.696952685636766e+20
1.9852179337654943,1.8790675092530066e+20
2.121565542867992,2.050644458686726e+20
2.25791315197049,2.250962293201252e+20
2.394260761072988,2.4708482369775298e+20
2.5306083701754867,2.667816594422254e+20
2.6669559792779842,2.8776914321070667e+20
2.8033035883804818,3.098055468995427e+20
2.9396511974829798,3.332057678891806e+20
3.075998806585478,3.5629191393747455e+20
3.212346415687976,3.80238539469083e+20
3.348694024790474,4.0343765836210025e+20
3.4860745703255662,4.322737430904702e+20
3.62138924299547,4.5196917430463286e+20
3.757736852097968,4.79544723656659e+20
3.8940844612004657,5.0388679278407575e+20
4.030432070302964,5.2895069187090946e+20
4.166779679405463,5.5634052021664684e+20
4.303127288507961,5.8231499496368295e+20
4.43327727901489,6.045516947095788e+20
