x,y
292.0284118405982,1.0281012694813168e+16
343.0014463245876,1.1683407305352644e+16
387.79774839463465,1.2972195247659992e+16
432.63527865433804,1.4288751002860142e+16
481.2518811555119,1.5735991147244114e+16
537.4307777301445,1.7309457509000594e+16
597.3756284859021,1.9085070619151824e+16
661.1006669644526,2.1034366075240916e+16
728.6174495522893,2.3121696198560764e+16
799.9169810080341,2.539335940018569e+16
878.7607487199691,2.79529086311055e+16
961.4222467940655,3.0535540462010068e+16
1044.0823819528005,3.3365581813674336e+16
1126.7997595566792,3.605648841647405e+16
1209.515092787516,3.897982464394802e+16
1292.250869748762,4.197387460521076e+16
1375.0295785438643,4.482414005241185e+16
1457.8021542198437,4.792477185134249e+16
1540.5788186419052,5.119937824967103e+16
1623.36570492917,5.458969695152468e+16
1706.1832568120478,5.78603117996129e+16
1789.0048974410072,6.127839775314485e+16
1871.830626816047,6.4847102875722504e+16
1954.6686224293333,6.846102405784279e+16
2037.5025292965363,7.233352980211774e+16
2120.3707037499485,7.592021845943262e+16
2203.2366391281253,7.971927158251773e+16
2286.049226105046,8.457664629883445e+16
2368.928109179148,8.858674132086576e+16
2451.8168247140643,9.261067847328822e+16
2534.0607352568036,9.710095610814254e+16
2617.5489875237076,1.0210529837470216e+17
2700.4068427608186,1.0738234487768797e+17
2783.304417245579,1.1206785796389624e+17
2866.1646089090227,1.1780654403305925e+17
2951.3194070462855,1.2313700731700773e+17
3031.9366856685106,1.288854395004161e+17
3114.7904521595383,1.3565378503506075e+17
3197.704673681916,1.4111778548154486e+17
3280.5753792638557,1.4804267647982282e+17
3363.4583510840375,1.549393535726429e+17
3442.588467313222,1.6136721726877942e+17
