x,y
74.75638148620914,0.09538189973438829
152.03347223988715,0.15304626516819514
237.3656485275987,0.20247306049162442
326.7029644426971,0.2437413366218512
416.01996516820725,0.2813463777654668
505.30141431193744,0.3125407576825124
594.5625482660789,0.3400719026129463
683.8236822202203,0.36760304754338036
773.0708494815196,0.39261571842051896
862.3167470434698,0.4173994371109944
951.5486779125779,0.43966468174817447
1040.7767996836378,0.4612430698253647
1129.9985729579514,0.4816766969692391
1219.2127280361694,0.5007366109931339
1308.433231611134,0.5209412859503452
1397.6435775913037,0.5393143434142506
1486.8564629701725,0.5581453052514822
1576.0680786496916,0.5767473149020509
1665.2669973357183,0.593059802685987
1754.4671857210942,0.609601242656587
1843.6711832045178,0.626829539187176
1932.8701018905442,0.6431420269711122
2022.0677508772214,0.6592255625683855
2111.256511968453,0.6737064328590162
2200.4541609551306,0.6897899684562893
2289.6454614450618,0.7047287431202465
2378.8367619349924,0.7196675177842036
2468.0306018236215,0.7350641968214868
2554.7204993680084,0.7554283028471906
2646.4024103590145,0.7629956525627639
2735.5905366005722,0.7773620467600626
2824.774218894407,0.790927108304041
2913.9604405869404,0.804950074221345
2995.024254464388,0.8150710565295063
3092.323996076563,0.8313933407493108
3181.5064086710486,0.8447294501066255
3270.6875515661854,0.8578366072772767
3359.8674247619724,0.8707148122612648
3449.0422191603625,0.8826772084986004
3497.6932891269466,0.89105458322924
