x,y
0.1455614677537917,1.5240032706713763e+17
0.24418502707696868,1.2594726172135147e+17
0.31815269656935163,1.0531509622621384e+17
0.4291042008079254,9.389196462914971e+16
0.5647115948772939,9.201345566377442e+16
0.7048018780068067,9.313600225456722e+16
0.8359263830160304,9.704302641757504e+16
0.9715337770853985,9.97607445428141e+16
1.1071411711547672,1.027620453743497e+17
1.2427485652241352,1.0507212932102093e+17
1.3783559592935035,1.0757899085549205e+17
1.5139633533628718,1.1007148588219477e+17
1.6495707474322403,1.120918935626069e+17
1.7851781415016086,1.1438031567961419e+17
1.9207855355709769,1.159318272149351e+17
2.0563929296403454,1.1703039043600392e+17
2.1920003237097134,1.1869778465906515e+17
2.327607717779082,1.2006496401311088e+17
2.4632151118484495,1.2055124836203589e+17
2.598822505917818,1.2226880612077645e+17
2.734429899987186,1.235105950741011e+17
2.870037294056555,1.2484907418468426e+17
3.0056446881259236,1.2594726172135147e+17
3.1412520821952916,1.2645737041682813e+17
3.2768594762646597,1.2834550874939998e+17
3.4124668703340277,1.290390722163316e+17
3.5480742644033962,1.2973638361560214e+17
3.6836816584727643,1.304374632005785e+17
3.819289052542133,1.311423313340774e+17
3.954896446611501,1.3369953361842328e+17
4.09050384068087,1.3265284889223035e+17
4.226111234750237,1.3265284889223035e+17
4.361718628819606,1.3265284889223035e+17
4.466506160600481,1.3265284889222926e+17
