x,y
0.14186908862652714,5.3676021468698124e+19
0.20030377824188372,7.614555244393028e+19
0.29326805717540494,9.944815259759506e+19
0.4234180476823348,1.153069032582801e+20
0.5597656567848329,1.225797972043513e+20
0.6961132658873308,1.2718660689430847e+20
0.8324608749898287,1.3171055370283087e+20
0.9688084840923267,1.3494651786772106e+20
1.1051560931948252,1.3879996826226917e+20
1.2415037022973232,1.427634554341868e+20
1.3778513113998212,1.4528027329040876e+20
1.514198920502319,1.46588476207456e+20
1.6505465296048167,1.5044780031815408e+20
1.7868941387073147,1.5689202750371037e+20
1.9232417478098132,1.584226662681348e+20
2.059589356912311,1.6167009136795406e+20
2.195936966014809,1.621259194895151e+20
2.3322845751173076,1.648239831016398e+20
2.468632184219805,1.6562604309050386e+20
2.604979793322303,1.682189566288426e+20
2.741327402424801,1.6920173058195843e+20
2.8776750115273,1.7035555928091165e+20
3.014022620629797,1.7101841921433757e+20
3.150370229732295,1.7218463636507492e+20
3.2867178388347935,1.7235188675632615e+20
3.4230654479372915,1.740333519218183e+20
3.559413057039789,1.740333519218183e+20
3.6957606661422875,1.740333519218183e+20
3.832108275244785,1.7539032754513035e+20
3.968455884347284,1.7590191680589945e+20
4.104803493449781,1.7590191680589945e+20
4.24115110255228,1.7590191680589945e+20
4.377498711654778,1.7590191680589945e+20
4.470462990588299,1.7590191680589945e+20
