x,y
0.07817589576547233,6.449466771037633e+17
0.14556146775379145,6.601112545001947e+17
0.20846905537459307,6.349230421295126e+17
0.2367882601277305,5.6437201533363866e+17
0.2688409169077631,4.8101457121637254e+17
0.3058247516539543,4.041373747822627e+17
0.3428085864001458,3.3662406302039366e+17
0.37979242114633677,2.796974740630817e+17
0.4167762558925281,2.3615918289135405e+17
0.4537600906387196,2.0088124679621715e+17
0.4907439253849113,1.7321045582166602e+17
0.5523836499618967,1.4456010334326106e+17
0.620187346996581,1.2047006441205645e+17
0.6818270715735663,1.0349150906012176e+17
0.7166123778501624,9.10298177991519e+16
0.7619587135236477,8.056999815430043e+16
0.8544183003891261,6.897706905349363e+16
0.9653698046277003,5.814652150861005e+16
1.0772018763602313,4.961430394995585e+16
1.1934367855625472,4.294921531640462e+16
1.3290441796319155,3.680923718982359e+16
1.4646515737012835,3.236503212762078e+16
1.6002589677706518,2.8553418776904388e+16
1.73586636184002,2.553239634479946e+16
1.8714737559093884,2.312511283784053e+16
2.007081149978757,2.1072170379988396e+16
2.142688544048125,1.9188547796078376e+16
2.278295938117493,1.7686471491645408e+16
2.413903332186861,1.6456454054499468e+16
2.5495107262562295,1.5260489952138896e+16
2.685118120325598,1.418962672448842e+16
2.8207255143949665,1.332790864360014e+16
2.9563329084643346,1.2458788116564248e+16
3.0919403025337036,1.1774140628875868e+16
3.227547696603071,1.1126366987372096e+16
3.3631550906724392,1.0418341691801354e+16
3.4617786499956154,1.0244348857817758e+16
