x,y
76.14999999999993,3.314601395383605e+18
106.61666666666659,3.854509033212168e+18
156.1249999999999,4.4424290240431227e+18
228.4833333333332,5.070929275937838e+18
312.2666666666665,5.608682977187514e+18
396.0499999999999,5.994041244032842e+18
479.8333333333332,6.295048179890409e+18
563.6166666666666,6.559268194364645e+18
647.3999999999999,6.76566854143062e+18
731.1833333333332,6.951116150325633e+18
814.9666666666664,7.113557936282809e+18
898.7499999999997,7.164595864637891e+18
982.5333333333331,7.234983142329295e+18
1066.3166666666664,7.383246201339705e+18
1150.0999999999997,7.454382543470168e+18
1233.883333333333,7.517734802548157e+18
1317.6666666666665,7.585894993208969e+18
1401.45,7.611699792456289e+18
1485.2333333333333,7.672068582761686e+18
1569.0166666666667,7.698166517121118e+18
1652.7999999999997,7.711318217825783e+18
1736.583333333333,7.707116950136248e+18
1820.3666666666663,7.75513342432849e+18
1904.1499999999996,7.794667586322337e+18
1987.9333333333327,7.79042090836715e+18
2071.7166666666667,7.786176544080115e+18
2155.5000000000005,7.781934492200576e+18
2239.283333333333,7.777694751468755e+18
2323.0666666666666,7.716772863239253e+18
2406.8499999999995,7.673589105352202e+18
2490.633333333333,7.669408393175643e+18
2574.416666666666,7.665229958727742e+18
2658.2,7.643821062205798e+18
2741.983333333333,7.609608876769687e+18
2825.7666666666664,7.592628641432586e+18
2909.5499999999997,7.524679063926949e+18
2993.333333333333,7.495218621279705e+18
3077.116666666667,7.453274700940447e+18
3160.8999999999996,7.419915362188307e+18
3244.683333333333,7.353511467332112e+18
3328.4666666666662,7.32884602497054e+18
3412.25,7.275534767130149e+18
3476.991666666666,7.252029029714276e+18
