x,y
338.16333333333324,3.132162241823628e+18
396.0499999999999,3.7593317792221645e+18
468.40833333333325,4.293586079215886e+18
548.3833333333332,4.897820630574033e+18
632.1666666666665,5.494000791925191e+18
715.9499999999997,6.049313003165721e+18
799.7333333333332,6.556580422043904e+18
883.5166666666664,7.066489662311192e+18
967.3,7.598923335645699e+18
1051.083333333333,8.07998205675299e+18
1134.8666666666663,8.55770337637142e+18
1218.6499999999996,9.017861501750942e+18
1302.4333333333332,9.465387376064485e+18
1386.2166666666662,9.890476675032773e+18
1469.9999999999998,1.0369625074639856e+19
1553.783333333333,1.0804865982893148e+19
1637.5666666666664,1.1214094568262537e+19
1721.35,1.162572494397905e+19
1805.133333333333,1.210686985258747e+19
1888.9166666666665,1.2530090364420106e+19
1972.6999999999998,1.291710029489885e+19
2056.4833333333327,1.335359992910442e+19
2140.2666666666664,1.3773797362457625e+19
2224.0499999999997,1.4143373729055687e+19
2307.8333333333326,1.4580212245333221e+19
2391.6166666666663,1.4979857229642058e+19
2475.3999999999996,1.5364484797404387e+19
2559.1833333333334,1.5830124503644412e+19
2642.9666666666662,1.6200061308135297e+19
2726.7499999999995,1.6653479481822069e+19
2810.533333333333,1.7061857639994196e+19
2894.3166666666666,1.7499943310970573e+19
2978.0999999999995,1.7898822831429329e+19
3061.883333333333,1.8306794088301828e+19
3145.666666666666,1.872406431125743e+19
3229.4499999999994,1.919402039302424e+19
3313.233333333333,1.9631513333086667e+19
3397.0166666666664,2.0045094429483622e+19
3469.3749999999995,2.03210792274138e+19
