x,y
18.73205128205095,1.790876285055069e+20
102.80833333333317,1.59554035094438e+20
182.7833333333331,1.4124323480136258e+20
266.5666666666667,1.2799351453492884e+20
350.3499999999998,1.1836144989101418e+20
434.13333333333304,1.1106816347661286e+20
517.9166666666665,1.0558261329990702e+20
601.6999999999998,1.0076430737434422e+20
685.483333333333,9.605766838016701e+19
769.2666666666667,9.250354128345008e+19
853.0499999999998,8.91310817386755e+19
936.8333333333334,8.583323786937205e+19
1020.6166666666664,8.33583894619112e+19
1101.8611111111109,8.030057199341501e+19
1188.183333333333,7.756556355768043e+19
1271.9666666666665,7.541396446133876e+19
1355.75,7.328078139758895e+19
1439.5333333333333,7.152937196555035e+19
1523.316666666666,6.946695003332606e+19
1607.1,6.7463994361040536e+19
1690.8833333333332,6.55556866462578e+19
1774.6666666666663,6.406099666317844e+19
1858.4499999999994,6.217889654881027e+19
1942.2333333333327,6.0454109781465285e+19
2026.016666666666,5.9042488101382685e+19
2109.7999999999997,5.7243340561358635e+19
2193.5833333333326,5.5969675712504685e+19
2277.3666666666663,5.438649990194654e+19
2361.149999999999,5.27886346950765e+19
2444.933333333333,5.1526987221535244e+19
2528.7166666666662,5.012588689838856e+19
2612.4999999999995,4.857109439870369e+19
2696.283333333333,4.725036947906022e+19
2780.066666666666,4.6173046403516146e+19
2863.8499999999995,4.4791267137963295e+19
2947.6333333333328,4.340194256922982e+19
3031.416666666666,4.215052492363622e+19
3115.1999999999994,4.093518967507369e+19
3198.983333333333,3.977728405441084e+19
3282.7666666666664,3.876108691344059e+19
3366.5499999999997,3.736898184221985e+19
3450.3333333333326,3.6311951095397585e+19
3496.0333333333324,3.5834140059377484e+19
