x,y
357.029934130569,1.0336319748120194e+16
400.6359567857494,1.140806525098669e+16
433.27993761987085,1.2613712125028152e+16
481.89118581069994,1.390568897966997e+16
538.0295234844693,1.5416607429705966e+16
597.9687522143646,1.7016544668374966e+16
661.6853576541214,1.8785182128016692e+16
732.9743946615902,2.067271000920799e+16
811.833427025563,2.2689348578878468e+16
894.4751628269313,2.488058941153685e+16
977.1884516847281,2.690846009058601e+16
1059.8976517964434,2.91246342300824e+16
1142.6559168611368,3.1225590421018984e+16
1225.4407587753617,3.3306452841827052e+16
1308.237866927831,3.5441797686789776e+16
1391.05950755679,3.753551455545601e+16
1473.8975031700757,3.962736423135775e+16
1556.751853767688,4.170366093212229e+16
1639.6082487383394,4.387139537922421e+16
1722.485087439401,4.596967585248994e+16
1805.3762367517465,4.803517128000649e+16
1888.2551198258486,5.031269834760587e+16
1971.1585353764392,5.244875070333895e+16
2054.059906553989,5.469711417990543e+16
2136.9653664776206,5.699676730473195e+16
2219.8994476238254,5.906522362630048e+16
2302.827395650905,6.128139779425038e+16
2385.7594324240677,6.3530462682990744e+16
2468.6894248241897,6.58881177512923e+16
2551.643949700801,6.8009793453779464e+16
2634.5780308470034,7.047792092574565e+16
2717.5223338584105,7.289136372827723e+16
2800.482991854144,7.514935342810845e+16
2883.4375167307558,7.75692519267714e+16
2966.3920416073665,8.006707403324533e+16
3036.776168475951,8.166211699982734e+16
3096.156571525751,8.39589073807787e+16
3167.4413990533158,8.632593001627474e+16
3215.2556162372,8.805358093066427e+16
3298.224451725096,9.06377854436539e+16
3381.2035090781974,9.31135559991159e+16
3452.841918080711,9.577400913714824e+16
