x,y
0.13297522339826184,0.198264949947313
0.19235564642475844,0.26076736476993323
0.268068820936773,0.3207898733864594
0.37108759981965,0.36475184703994623
0.49065461200690663,0.37576478530031604
0.6103401448383774,0.3700189044688188
0.7300696996234132,0.3580483194031995
0.8567666642494416,0.33224225812489605
0.9646947471848081,0.32555217114506485
1.0994939196896507,0.31027770460133475
1.4485079818077962,0.2776059877622379
1.5682341502887116,0.2661142260992433
1.6879721708340485,0.25294658252706204
1.8077068050752652,0.24025776235750568
1.9274329735561806,0.228766000694511
2.047142210516494,0.21966835604464038
2.166861606389169,0.20913424118689522
2.2866063995427464,0.1950089508094646
2.623963561233626,0.17011013387297608
2.7436643324336383,0.1622095477296675
2.8633769556980724,0.1526330796771722
2.9830828063542656,0.14401425842992624
3.1027818844022175,0.13635308398792997
3.22247926929811,0.12893132124724574
3.342181733650182,0.12079132340262477
3.4618740390898943,0.11408779576587806
3.820976352689932,0.09038603733595175
3.940690104722406,0.08064996148258168
4.0603575772652345,0.07745780546508305
4.180044803248766,0.0714725129322734
4.2997235634719955,0.06668427890602532
4.419426027824067,0.0585442810614042
