x,y
0.09837494372876555,4.162510776224498
0.11935229019075992,4.075409988702095
0.19962773557141175,3.97306071672884
0.22697985004686044,3.9417760074976584
0.3034836967840669,4.012200837738014
0.37633171213964606,4.111219732381769
0.4491797274952253,4.210238627025523
0.5343095589184091,4.304056483737857
0.6439217364138929,4.400030961306735
0.7719941425436829,4.482409431645532
0.9062975284668068,4.548271296170857
1.0407218358058283,4.595450801940071
1.1752015654604697,4.634067559946065
1.309745030778073,4.662837158024359
1.4443557586332696,4.681214694044563
1.5789402868483544,4.703640074461927
1.713488286719054,4.731709084086866
1.848111610555073,4.748140541069976
1.9827601263527372,4.760679839978895
2.117408642150402,4.773219138887816
2.252054638751901,4.786147653604155
2.386730865707375,4.794405578631467
2.5213944966820265,4.804609582695871
2.6560858388144877,4.810532212878669
2.7907696233584547,4.817622490483722
2.925463484687081,4.823155904859101
3.060147269231048,4.830246182464154
3.194843649755838,4.835390381032114
3.329527434299805,4.842480658637166
3.4642414491977473,4.844900346553192
3.5989378297225376,4.850044545121151
3.733649325424315,4.852853448844597
3.8683507443414347,4.857219215797716
4.003057201650883,4.860806551135999
4.137763658960331,4.864393886474282
4.272492789035259,4.864478279545794
4.407201765540872,4.867676399076657
