3907692307692309000, 0.025676077265973263
4206868131868132000, 0.02870728083209509
4342857142857144000, 0.029955423476968807
4560439560439561700, 0.02924219910846955
4710027472527473000, 0.03084695393759286
4805219780219781000, 0.03280832095096582
4818818681318683000, 0.0310252600297177
6858653846153847000, 0.03084695393759286
7103434065934066000, 0.02906389301634474
7361813186813188000, 0.03173848439821694
7497802197802199000, 0.03316493313521547
7620192307692308000, 0.0310252600297177
7688186813186814000, 0.03298662704309063
7688186813186814000, 0.035839524517087676
